corrida,qualidade,secao,sequencia,sequenciatotal,acoatual,al_min,c_min,c_max,n_min,s_min,corridasciclo,panela,vidapanela,temperaturaliquidus,temperaturaobjetivada,sugestaomodelolegado,temperaturasaidafp,tempociclo,temperaturamediareal
132066,D63DF,300,7.0,7.0,V,0.005,0.37,0.4,0.01,0.03,18.0,5.0,46.0,1480.0,1525.0,1635.539794921875,1644.0,4987.0,1531.0
132065,D63DF,300,6.0,7.0,V,0.005,0.37,0.4,0.01,0.03,2.0,15.0,2.0,1480.0,1525.0,1640.17822265625,1643.0,281.0,1527.0
132064,D63DF,300,5.0,7.0,V,0.005,0.37,0.4,0.01,0.03,8.0,2.0,36.0,1480.0,1525.0,1640.128173828125,1637.0,2466.0,1517.0
132063,D63DF,300,4.0,7.0,V,0.005,0.37,0.4,0.01,0.03,18.0,4.0,18.0,1480.0,1525.0,1630.72412109375,1634.0,4880.0,1535.0
132062,D63DF,300,3.0,7.0,V,0.005,0.37,0.4,0.01,0.03,4.0,14.0,4.0,1480.0,1525.0,1630.7166748046875,1643.0,954.0,1528.0
132061,108A8,300,2.0,7.0,X,0.02,0.27,0.29,0.009,0.015,17.0,5.0,45.0,1501.0,1546.0,1663.9638671875,1682.0,4699.0,1542.0
132060,108A8,300,1.0,7.0,X,0.02,0.27,0.29,0.009,0.015,1.0,15.0,1.0,1501.0,1546.0,1712.7515869140625,1703.0,0.0,1539.0
132059,7FEAB,300,6.0,6.0,X,0.02,0.2,0.22,0.009,0.02,17.0,4.0,17.0,1506.0,1546.0,1657.42724609375,1671.0,4662.0,1560.0
132058,7FEAB,300,5.0,6.0,X,0.02,0.2,0.22,0.009,0.02,3.0,14.0,3.0,1506.0,1546.0,1675.743408203125,1673.0,722.0,1556.0
132057,7FEAB,300,4.0,6.0,X,0.02,0.2,0.22,0.009,0.02,16.0,5.0,44.0,1506.0,1546.0,1657.8577880859375,1677.0,4472.0,1558.0
132056,7FEAB,300,3.0,6.0,X,0.02,0.2,0.22,0.009,0.02,7.0,2.0,35.0,1506.0,1546.0,1660.909912109375,1666.0,2003.0,1553.0
132055,7FEAB,300,2.0,6.0,X,0.02,0.2,0.22,0.009,0.02,16.0,4.0,16.0,1506.0,1546.0,1667.766845703125,1679.0,4420.0,1550.0
132054,E0E22,300,1.0,6.0,X,0.02,0.19,0.21,0.009,0.02,15.0,16.0,58.0,1505.0,1550.0,1683.857666015625,1691.0,4240.0,1550.0
132053,60329,300,4.0,4.0,X,0.015,0.25,0.27,0.01,0.0,2.0,14.0,2.0,1501.0,1536.0,1657.9580078125,1681.0,442.0,1542.0
132052,60329,300,5.0,6.0,X,0.015,0.25,0.27,0.01,0.0,15.0,5.0,43.0,1501.0,1536.0,1654.9417724609375,1655.0,4022.0,1549.0
132051,60329,300,4.0,6.0,X,0.015,0.25,0.27,0.01,0.0,6.0,2.0,34.0,1501.0,1536.0,1654.611328125,1652.0,1561.0,1542.0
132050,60329,300,3.0,6.0,X,0.015,0.25,0.27,0.01,0.0,15.0,4.0,15.0,1501.0,1536.0,1649.02197265625,1656.0,3977.0,1543.0
132049,E0B89,300,2.0,6.0,X,0.02,0.25,0.27,0.01,0.01,14.0,16.0,57.0,1501.0,1546.0,1663.696044921875,1670.0,3791.0,1555.0
132048,E0B89,300,1.0,6.0,X,0.02,0.25,0.27,0.01,0.01,1.0,14.0,1.0,1501.0,1546.0,1713.22119140625,1718.0,0.0,1559.0
132047,BF6EC,300,7.0,7.0,X,0.015,0.19,0.23,0.009,0.0,14.0,5.0,42.0,1504.0,1549.0,1666.23193359375,1684.0,3752.0,1559.0
132046,BF6EC,300,6.0,7.0,X,0.015,0.19,0.23,0.009,0.0,5.0,2.0,33.0,1504.0,1549.0,1670.2271728515625,1671.0,1289.0,1556.0
132045,BF6EC,300,5.0,7.0,X,0.015,0.19,0.23,0.009,0.0,14.0,4.0,14.0,1504.0,1549.0,1669.8470458984375,1673.0,3712.0,1558.0
132044,BF6EC,300,4.0,7.0,X,0.015,0.19,0.23,0.009,0.0,13.0,16.0,56.0,1504.0,1549.0,1668.658203125,1669.0,3532.0,1542.0
132043,77C04,300,3.0,7.0,X,0.02,0.17,0.22,0.01,0.01,13.0,5.0,41.0,1502.0,1547.0,1675.8115234375,1681.0,3539.0,1543.0
132042,C2394,300,2.0,7.0,X,0.02,0.17,0.22,0.01,0.01,9.0,17.0,62.0,1502.0,1537.0,1658.5908203125,1660.0,2536.0,1542.0
132041,C2394,300,1.0,7.0,X,0.02,0.17,0.22,0.01,0.01,4.0,2.0,32.0,1502.0,1537.0,1672.9979248046875,1676.0,957.0,1546.0
132040,734B0,300,6.0,6.0,X,0.01,0.4,0.43,0.0,0.02,13.0,4.0,13.0,1486.0,1526.0,1639.0069580078125,1648.0,3375.0,1534.0
132039,734B0,300,5.0,6.0,X,0.01,0.4,0.43,0.0,0.02,12.0,16.0,55.0,1486.0,1526.0,1643.58642578125,1646.0,3187.0,1529.0
132038,734B0,300,4.0,6.0,X,0.01,0.4,0.43,0.0,0.02,12.0,5.0,40.0,1486.0,1526.0,1643.8258056640625,1646.0,3194.0,1530.0
132037,E483A,300,3.0,6.0,X,0.02,0.21,0.23,0.009,0.025,8.0,17.0,61.0,1500.0,1540.0,1661.604248046875,1665.0,2206.0,1545.0
132036,27480,300,2.0,6.0,X,0.02,0.21,0.23,0.009,0.02,3.0,2.0,31.0,1506.0,1551.0,1677.333740234375,1674.0,672.0,1549.0
132035,27480,300,1.0,6.0,X,0.02,0.21,0.23,0.009,0.02,12.0,4.0,12.0,1506.0,1551.0,1693.3397216796875,1691.0,3093.0,1538.0
132034,5692D,300,6.0,6.0,X,0.015,0.39,0.41,0.0,0.01,11.0,16.0,54.0,1486.0,1521.0,1637.7259521484375,1644.0,2913.0,1537.0
132033,8C895,300,5.0,6.0,X,0.0,0.4,0.42,0.0,0.0,11.0,5.0,39.0,1485.0,1530.0,1651.805419921875,1654.0,2927.0,1532.0
132032,7BECD,300,4.0,6.0,X,0.01,0.38,0.43,0.0,0.0,7.0,17.0,60.0,1485.0,1525.0,1637.213134765625,1649.0,1927.0,1535.0
132031,7BECD,300,3.0,6.0,X,0.01,0.38,0.43,0.0,0.0,2.0,2.0,30.0,1485.0,1525.0,1640.7142333984375,1653.0,400.0,1536.0
132030,1E183,300,2.0,6.0,X,0.01,0.38,0.43,0.0,0.02,11.0,4.0,11.0,1486.0,1526.0,1644.36572265625,1655.0,2824.0,1522.0
132029,1E183,300,1.0,6.0,X,0.01,0.38,0.43,0.0,0.02,10.0,16.0,53.0,1486.0,1526.0,1659.39599609375,1675.0,2614.0,1530.0
132028,D4F14,300,6.0,6.0,X,0.005,0.41,0.43,0.0,0.02,10.0,5.0,38.0,1487.0,1522.0,1638.7452392578125,1657.0,2573.0,1527.0
132027,80160,300,5.0,6.0,X,0.015,0.4,0.45,0.0,0.02,6.0,17.0,59.0,1487.0,1522.0,1643.13720703125,1648.0,1556.0,1523.0
132026,80160,300,4.0,6.0,X,0.015,0.4,0.45,0.0,0.02,1.0,2.0,29.0,1487.0,1522.0,1654.453125,1669.0,0.0,1543.0
132025,80160,300,3.0,6.0,X,0.015,0.4,0.45,0.0,0.02,10.0,4.0,10.0,1487.0,1522.0,1635.009765625,1652.0,2412.0,1532.0
132024,80160,300,2.0,6.0,X,0.015,0.4,0.45,0.0,0.02,9.0,16.0,52.0,1487.0,1522.0,1648.65771484375,1650.0,2089.0,1548.0
132023,E109B,300,1.0,6.0,X,0.02,0.2,0.22,0.0,0.02,9.0,5.0,37.0,1502.0,1542.0,1676.8671875,1667.0,2098.0,1551.0
132022,7BECD,300,7.0,7.0,X,0.01,0.38,0.43,0.0,0.0,5.0,17.0,58.0,1485.0,1525.0,1645.165283203125,1651.0,1092.0,1525.0
132021,7BECD,300,6.0,7.0,X,0.01,0.38,0.43,0.0,0.0,9.0,4.0,9.0,1485.0,1525.0,1636.5224609375,1646.0,2038.0,1535.0
132020,7BECD,300,5.0,7.0,X,0.01,0.38,0.43,0.0,0.0,9.0,2.0,28.0,1485.0,1525.0,1635.9930419921875,1647.0,2037.0,1533.0
132019,7BECD,300,4.0,7.0,X,0.01,0.38,0.43,0.0,0.0,8.0,16.0,51.0,1485.0,1525.0,1643.4769287109375,1648.0,1797.0,1536.0
132018,7BECD,300,3.0,7.0,X,0.01,0.38,0.43,0.0,0.0,8.0,5.0,36.0,1485.0,1525.0,1634.6998291015625,1646.0,1806.0,1527.0
132017,7BECD,300,2.0,7.0,X,0.01,0.38,0.43,0.0,0.0,4.0,17.0,57.0,1485.0,1525.0,1633.5322265625,1649.0,813.0,1528.0
132016,7BECD,300,1.0,7.0,X,0.01,0.38,0.43,0.0,0.0,8.0,4.0,8.0,1485.0,1525.0,1654.4261474609375,1656.0,1762.0,1525.0
132015,A7B3C,300,5.0,5.0,X,0.025,0.2,0.23,0.01,0.01,8.0,2.0,27.0,1504.0,1549.0,1663.987060546875,1668.0,1758.0,1560.0
132014,A7B3C,300,4.0,5.0,X,0.025,0.2,0.23,0.01,0.01,7.0,16.0,50.0,1504.0,1549.0,1668.1234130859375,1673.0,1524.0,1553.0
132013,9C4F0,300,3.0,5.0,X,0.015,0.19,0.23,0.01,0.0,7.0,5.0,35.0,1504.0,1544.0,1661.7098388671875,1663.0,1536.0,1549.0
132012,9C4F0,300,2.0,5.0,X,0.015,0.19,0.23,0.01,0.0,3.0,17.0,56.0,1504.0,1544.0,1662.912353515625,1667.0,540.0,1550.0
132011,9C4F0,300,1.0,5.0,X,0.015,0.19,0.23,0.01,0.0,7.0,4.0,7.0,1504.0,1544.0,1676.9798583984375,1691.0,1488.0,1547.0
132010,4F121,300,5.0,5.0,X,0.01,0.38,0.43,0.0,0.0,7.0,2.0,26.0,1480.0,1520.0,1641.3583984375,1644.0,1491.0,1524.0
132009,4F121,300,4.0,5.0,X,0.01,0.38,0.43,0.0,0.0,6.0,16.0,49.0,1480.0,1520.0,1641.3587646484375,1632.0,1255.0,1519.0
132008,4F121,300,3.0,5.0,X,0.01,0.38,0.43,0.0,0.0,6.0,5.0,34.0,1480.0,1520.0,1640.131591796875,1648.0,1269.0,1527.0
132007,AA222,300,2.0,5.0,X,0.018,0.19,0.22,0.0,0.025,2.0,17.0,55.0,1502.0,1552.0,1676.9666748046875,1681.0,276.0,1544.0
132006,1697B,300,1.0,5.0,X,0.02,0.18,0.22,0.009,0.015,6.0,4.0,6.0,1501.0,1536.0,1672.0269775390625,1662.0,1230.0,1545.0
132005,3575C,300,4.0,4.0,X,0.015,0.19,0.22,0.005,0.03,6.0,2.0,25.0,1500.0,1540.0,1655.9737548828125,1666.0,1226.0,1536.0
132004,A0C37,300,3.0,4.0,X,0.02,0.15,0.17,0.006,0.02,5.0,16.0,48.0,1504.0,1544.0,1665.41357421875,1672.0,985.0,1549.0
132003,48809,300,2.0,4.0,X,0.02,0.16,0.18,0.01,0.01,5.0,5.0,33.0,1503.0,1543.0,1657.486328125,1672.0,993.0,1553.0
132002,48809,300,1.0,4.0,X,0.02,0.16,0.18,0.01,0.01,1.0,17.0,54.0,1503.0,1543.0,1696.87939453125,1700.0,0.0,1561.0
132001,81DA6,300,10.0,10.0,X,0.01,0.43,0.47,0.009,0.015,5.0,4.0,5.0,1480.0,1525.0,1634.50927734375,1644.0,948.0,1521.0
132000,3B7FC,300,9.0,10.0,X,0.005,0.46,0.5,0.0,0.015,5.0,2.0,24.0,1480.0,1525.0,1635.6182861328125,1641.0,950.0,1524.0
131999,3B7FC,300,8.0,10.0,X,0.005,0.46,0.5,0.0,0.015,4.0,16.0,47.0,1480.0,1525.0,1633.706298828125,1631.0,714.0,1522.0
131998,3B7FC,300,7.0,10.0,X,0.005,0.46,0.5,0.0,0.015,4.0,5.0,32.0,1480.0,1525.0,1634.275390625,1632.0,718.0,1529.0
131997,3B7FC,300,6.0,10.0,X,0.005,0.46,0.5,0.0,0.015,4.0,4.0,4.0,1480.0,1525.0,1626.894775390625,1637.0,718.0,1527.0
131996,3B7FC,300,5.0,10.0,X,0.005,0.46,0.5,0.0,0.015,4.0,2.0,23.0,1480.0,1525.0,1634.43212890625,1636.0,719.0,1524.0
131995,3B7FC,300,4.0,10.0,X,0.005,0.46,0.5,0.0,0.015,3.0,16.0,46.0,1480.0,1525.0,1634.9642333984375,1630.0,470.0,1535.0
131994,A2DFA,300,3.0,10.0,X,0.005,0.43,0.5,0.0,0.0,3.0,5.0,31.0,1480.0,1525.0,1625.2347412109375,1626.0,467.0,1531.0
131993,40FD4,300,2.0,10.0,X,0.01,0.6,0.65,0.0,0.02,3.0,4.0,3.0,1480.0,1525.0,1633.8287353515625,1666.0,473.0,1536.0
131992,40FD4,300,1.0,10.0,X,0.01,0.6,0.65,0.0,0.02,3.0,2.0,22.0,1480.0,1525.0,1659.0284423828125,1664.0,475.0,1526.0
131991,FE1F9,300,8.0,8.0,B,0.005,0.33,0.35,0.0,0.015,2.0,16.0,45.0,1491.0,1531.0,1642.7152099609375,1645.0,238.0,1531.0
131990,FE1F9,300,7.0,8.0,B,0.005,0.33,0.35,0.0,0.015,2.0,5.0,30.0,1491.0,1531.0,1645.38427734375,1642.0,245.0,1533.0
131989,FB416,300,6.0,8.0,V,0.01,0.44,0.46,0.012,0.025,2.0,4.0,2.0,1473.0,1518.0,1636.3953857421875,1666.0,252.0,1534.0
131988,E1B6A,300,5.0,8.0,X,0.02,0.18,0.2,0.0,0.015,2.0,2.0,21.0,1501.0,1546.0,1657.5843505859375,1664.0,244.0,1557.0
131987,E1B6A,300,4.0,8.0,X,0.02,0.18,0.2,0.0,0.015,1.0,16.0,44.0,1501.0,1546.0,1679.44189453125,1681.0,0.0,1543.0
131986,16F90,300,3.0,8.0,B,0.02,0.36,0.38,0.0,0.02,1.0,5.0,29.0,1490.0,1535.0,1666.6341552734375,1684.0,0.0,1546.0
131985,16F90,300,2.0,8.0,B,0.02,0.36,0.38,0.0,0.02,1.0,4.0,1.0,1490.0,1535.0,1672.7978515625,1683.0,0.0,1548.0
131984,D2F4A,300,1.0,8.0,V,0.01,0.36,0.38,0.012,0.02,1.0,2.0,20.0,1481.0,1536.0,1698.0809326171875,1703.0,0.0,1547.0
131983,A2DFA,300,10.0,10.0,X,0.005,0.43,0.5,0.0,0.0,11.0,8.0,60.0,1480.0,1525.0,1628.6981201171875,1636.0,3084.0,1529.0
131982,A2DFA,300,9.0,10.0,X,0.005,0.43,0.5,0.0,0.0,6.0,5.0,28.0,1480.0,1525.0,1636.9061279296875,1634.0,1494.0,1527.0
131981,A2DFA,300,8.0,10.0,X,0.005,0.43,0.5,0.0,0.0,12.0,17.0,53.0,1480.0,1525.0,1641.81591796875,1641.0,3298.0,1532.0
131980,A2DFA,300,7.0,10.0,X,0.005,0.43,0.5,0.0,0.0,12.0,16.0,43.0,1480.0,1525.0,1628.378173828125,1634.0,3339.0,1531.0
131979,A2DFA,300,6.0,10.0,X,0.005,0.43,0.5,0.0,0.0,12.0,2.0,19.0,1480.0,1525.0,1625.3895263671875,1641.0,3346.0,1531.0
131978,27A7C,300,5.0,10.0,X,0.02,0.43,0.47,0.0,0.015,10.0,8.0,59.0,1480.0,1515.0,1626.587890625,1638.0,2809.0,1516.0
131977,27A7C,300,4.0,10.0,X,0.02,0.43,0.47,0.0,0.015,5.0,5.0,27.0,1480.0,1515.0,1626.15087890625,1635.0,1226.0,1517.0
131976,11307,300,3.0,10.0,X,0.01,0.45,0.5,0.0,0.02,11.0,17.0,52.0,1480.0,1520.0,1627.5921630859375,1642.0,3021.0,1524.0
131975,87C74,300,2.0,10.0,X,0.02,0.45,0.5,0.0,0.02,11.0,16.0,42.0,1480.0,1525.0,1641.7547607421875,1642.0,3053.0,1531.0
131974,87C74,300,1.0,10.0,X,0.02,0.45,0.5,0.0,0.02,11.0,2.0,18.0,1480.0,1525.0,1651.8341064453125,1661.0,3062.0,1525.0
131973,B131E,300,9.0,9.0,X,0.02,0.46,0.49,0.005,0.02,9.0,8.0,58.0,1483.0,1518.0,1627.6029052734375,1644.0,2517.0,1531.0
131972,B131E,300,8.0,9.0,X,0.02,0.46,0.49,0.005,0.02,4.0,5.0,26.0,1483.0,1518.0,1632.49609375,1636.0,917.0,1527.0
131971,B131E,300,7.0,9.0,X,0.02,0.46,0.49,0.005,0.02,10.0,17.0,51.0,1483.0,1518.0,1626.02001953125,1634.0,2709.0,1531.0
131970,EEE12,300,6.0,9.0,X,0.0,0.69,0.72,0.0,0.02,10.0,16.0,41.0,1475.0,1510.0,1639.2274169921875,1637.0,2738.0,1520.0
131969,EEE12,300,5.0,9.0,X,0.0,0.69,0.72,0.0,0.02,10.0,2.0,17.0,1475.0,1510.0,1634.2301025390625,1635.0,2737.0,1506.0
131968,EEE12,300,4.0,9.0,X,0.0,0.69,0.72,0.0,0.02,8.0,8.0,57.0,1475.0,1510.0,1634.0322265625,1633.0,2202.0,1507.0
131967,15370,300,1.0,9.0,X,0.01,0.45,0.48,0.0,0.02,3.0,5.0,25.0,1480.0,1525.0,1653.2364501953125,1664.0,602.0,1538.0
131966,FC47C,300,10.0,10.0,X,0.015,0.45,0.48,0.0,0.01,9.0,17.0,50.0,1480.0,1525.0,1644.075439453125,1652.0,2373.0,1540.0
131965,FC47C,300,9.0,10.0,X,0.015,0.45,0.48,0.0,0.01,9.0,16.0,40.0,1480.0,1525.0,1642.0938720703125,1643.0,2411.0,1527.0
131964,FC47C,300,8.0,10.0,X,0.015,0.45,0.48,0.0,0.01,9.0,2.0,16.0,1480.0,1525.0,1643.218994140625,1643.0,2414.0,1516.0
131963,FC47C,300,7.0,10.0,X,0.015,0.45,0.48,0.0,0.01,7.0,8.0,56.0,1480.0,1525.0,1637.38671875,1646.0,1880.0,1530.0
131962,FC47C,300,6.0,10.0,X,0.015,0.45,0.48,0.0,0.01,2.0,5.0,24.0,1480.0,1525.0,1636.9434814453125,1634.0,287.0,1526.0
131961,FC47C,300,5.0,10.0,X,0.015,0.45,0.48,0.0,0.01,8.0,17.0,49.0,1480.0,1525.0,1644.2598876953125,1643.0,2093.0,1514.0
131960,FC47C,300,4.0,10.0,X,0.015,0.45,0.48,0.0,0.01,8.0,16.0,39.0,1480.0,1525.0,1644.0009765625,1643.0,2131.0,1521.0
131959,FC47C,300,3.0,10.0,X,0.015,0.45,0.48,0.0,0.01,8.0,2.0,15.0,1480.0,1525.0,1643.4588623046875,1643.0,2135.0,1520.0
131958,FC47C,300,2.0,10.0,X,0.015,0.45,0.48,0.0,0.01,6.0,8.0,55.0,1480.0,1525.0,1641.8919677734375,1647.0,1603.0,1521.0
131957,FC47C,300,1.0,10.0,X,0.015,0.45,0.48,0.0,0.01,1.0,5.0,23.0,1480.0,1525.0,1668.001220703125,1669.0,0.0,1535.0
131956,E0B89,300,4.0,4.0,X,0.02,0.25,0.27,0.01,0.01,7.0,17.0,48.0,1501.0,1546.0,1671.9718017578125,1673.0,1636.0,1550.0
131955,E0B89,300,3.0,4.0,X,0.02,0.25,0.27,0.01,0.01,7.0,16.0,38.0,1501.0,1546.0,1670.00927734375,1667.0,1659.0,1551.0
131954,E0B89,300,2.0,4.0,X,0.02,0.25,0.27,0.01,0.01,7.0,2.0,14.0,1501.0,1546.0,1670.9512939453125,1672.0,1647.0,1549.0
131953,5146B,300,1.0,4.0,X,0.005,0.45,0.48,0.0,0.0,5.0,8.0,54.0,1481.0,1526.0,1671.375732421875,1669.0,1107.0,1531.0
131952,1E6E6,300,7.0,7.0,X,0.025,0.19,0.23,0.01,0.015,6.0,5.0,22.0,1505.0,1545.0,0.0,1680.0,1332.0,1555.0
131951,1E6E6,300,6.0,7.0,X,0.025,0.19,0.23,0.01,0.015,6.0,17.0,47.0,1505.0,1545.0,0.0,1670.0,1323.0,1552.0
131950,1E6E6,300,5.0,7.0,X,0.025,0.19,0.23,0.01,0.015,6.0,16.0,37.0,1505.0,1545.0,1660.8018798828125,1664.0,1366.0,1539.0
131949,1E6E6,300,4.0,7.0,X,0.025,0.19,0.23,0.01,0.015,6.0,2.0,13.0,1505.0,1545.0,1662.69970703125,1659.0,1368.0,1546.0
131948,1E6E6,300,3.0,7.0,X,0.025,0.19,0.23,0.01,0.015,4.0,8.0,53.0,1505.0,1545.0,1657.7303466796875,1666.0,835.0,1551.0
131947,1E6E6,300,2.0,7.0,X,0.025,0.19,0.23,0.01,0.015,5.0,5.0,21.0,1505.0,1545.0,1663.5682373046875,1666.0,1050.0,1552.0
131946,1E6E6,300,1.0,7.0,X,0.025,0.19,0.23,0.01,0.015,5.0,17.0,46.0,1505.0,1545.0,1678.45458984375,1676.0,1038.0,1541.0
131945,F7AB5,300,6.0,6.0,X,0.015,0.42,0.44,0.0,0.02,5.0,16.0,36.0,1481.0,1526.0,1646.043701171875,1649.0,1074.0,1530.0
131944,F7AB5,300,5.0,6.0,X,0.015,0.42,0.44,0.0,0.02,5.0,2.0,12.0,1481.0,1526.0,1644.071533203125,1635.0,1063.0,1535.0
131943,57414,300,4.0,6.0,X,0.01,0.38,0.43,0.0,0.02,3.0,8.0,52.0,1486.0,1526.0,1647.5328369140625,1651.0,524.0,1535.0
131942,1E183,300,3.0,6.0,X,0.01,0.38,0.43,0.0,0.02,4.0,5.0,20.0,1486.0,1526.0,1638.3223876953125,1653.0,732.0,1537.0
131941,1E183,300,2.0,6.0,X,0.01,0.38,0.43,0.0,0.02,4.0,17.0,45.0,1486.0,1526.0,1642.5069580078125,1646.0,730.0,1542.0
131940,05ED3,300,1.0,6.0,X,0.01,0.25,0.28,0.009,0.02,4.0,16.0,35.0,1498.0,1538.0,1673.341796875,1677.0,774.0,1544.0
131939,91896,300,7.0,7.0,X,0.023,0.17,0.19,0.009,0.02,4.0,2.0,11.0,1502.0,1542.0,1656.703125,1668.0,785.0,1544.0
131938,FA128,300,6.0,7.0,X,0.02,0.18,0.21,0.009,0.02,2.0,8.0,51.0,1504.0,1544.0,1668.0162353515625,1670.0,255.0,1546.0
131937,FA128,300,5.0,7.0,X,0.02,0.18,0.21,0.009,0.02,3.0,5.0,19.0,1504.0,1544.0,1667.118896484375,1668.0,479.0,1555.0
131936,77C04,300,4.0,7.0,X,0.02,0.17,0.22,0.01,0.01,3.0,17.0,44.0,1502.0,1547.0,1674.881591796875,1677.0,480.0,1546.0
131935,77C04,300,3.0,7.0,X,0.02,0.17,0.22,0.01,0.01,3.0,16.0,34.0,1502.0,1547.0,1674.8740234375,1676.0,521.0,1560.0
131934,77C04,300,2.0,7.0,X,0.02,0.17,0.22,0.01,0.01,3.0,2.0,10.0,1502.0,1547.0,1675.834716796875,1674.0,530.0,1541.0
131933,77C04,300,1.0,7.0,X,0.02,0.17,0.22,0.01,0.01,1.0,8.0,50.0,1502.0,1547.0,1715.125244140625,1716.0,0.0,1550.0
131932,CA2FD,300,8.0,8.0,X,0.02,0.15,0.17,0.009,0.02,2.0,5.0,18.0,1507.0,1552.0,1665.0072021484375,1667.0,221.0,1557.0
131931,CA2FD,300,7.0,8.0,X,0.02,0.15,0.17,0.009,0.02,2.0,17.0,43.0,1507.0,1552.0,1664.69140625,1674.0,218.0,1561.0
131930,CA2FD,300,6.0,8.0,X,0.02,0.15,0.17,0.009,0.02,2.0,16.0,33.0,1507.0,1552.0,1663.428955078125,1674.0,254.0,1571.0
131929,CA2FD,300,5.0,8.0,X,0.02,0.15,0.17,0.009,0.02,2.0,2.0,9.0,1507.0,1552.0,1671.2559814453125,1670.0,263.0,1561.0
131928,CA2FD,300,4.0,8.0,X,0.02,0.15,0.17,0.009,0.02,1.0,5.0,17.0,1507.0,1552.0,1682.593994140625,1688.0,0.0,1572.0
131927,CA2FD,300,3.0,8.0,X,0.02,0.15,0.17,0.009,0.02,1.0,17.0,42.0,1507.0,1552.0,1678.54052734375,1689.0,0.0,1555.0
131926,CA2FD,300,2.0,8.0,X,0.02,0.15,0.17,0.009,0.02,1.0,16.0,32.0,1507.0,1552.0,1682.7041015625,1684.0,0.0,1559.0
131925,AB910,300,1.0,8.0,X,0.02,0.4,0.45,0.0,0.02,1.0,2.0,8.0,1483.0,1528.0,1684.497314453125,1687.0,0.0,1529.0
131924,889AE,300,4.0,4.0,B,0.02,0.16,0.18,0.012,0.01,27.0,8.0,49.0,1507.0,1532.0,1641.90478515625,1648.0,7524.0,1544.0
131923,889AE,300,3.0,4.0,B,0.02,0.16,0.18,0.012,0.01,12.0,5.0,16.0,1507.0,1532.0,1643.001220703125,1646.0,3021.0,1542.0
131922,889AE,300,2.0,4.0,B,0.02,0.16,0.18,0.012,0.01,16.0,16.0,31.0,1507.0,1532.0,1641.3614501953125,1650.0,4348.0,1546.0
131921,889AE,300,1.0,4.0,B,0.02,0.16,0.18,0.012,0.01,26.0,17.0,41.0,1507.0,1532.0,1678.081787109375,1676.0,7303.0,1551.0
131920,95B1B,300,7.0,7.0,X,0.02,0.21,0.23,0.0,0.015,7.0,2.0,7.0,1502.0,1537.0,1662.1263427734375,1659.0,1695.0,1555.0
131919,8E733,300,6.0,7.0,X,0.02,0.17,0.2,0.01,0.02,26.0,8.0,48.0,1506.0,1546.0,1666.6990966796875,1677.0,7266.0,1564.0
131918,8E733,300,5.0,7.0,X,0.02,0.17,0.2,0.01,0.02,11.0,5.0,15.0,1506.0,1546.0,1666.1514892578125,1667.0,2755.0,1559.0
131917,C33FA,300,4.0,7.0,X,0.015,0.24,0.27,0.008,0.02,15.0,16.0,30.0,1499.0,1539.0,1667.33251953125,1664.0,4083.0,1548.0
131916,C33FA,300,3.0,7.0,X,0.015,0.24,0.27,0.008,0.02,25.0,17.0,40.0,1499.0,1539.0,1660.4146728515625,1658.0,7029.0,1546.0
131915,59A4E,300,2.0,7.0,X,0.01,0.19,0.21,0.01,0.02,6.0,2.0,6.0,1503.0,1543.0,1664.632080078125,1666.0,1424.0,1553.0
131914,59A4E,300,1.0,7.0,X,0.01,0.19,0.21,0.01,0.02,25.0,8.0,47.0,1503.0,1543.0,1676.93408203125,1677.0,6991.0,1548.0
131913,F4A5E,300,6.0,6.0,V,0.01,0.35,0.37,0.01,0.045,10.0,5.0,14.0,1482.0,1532.0,1655.093994140625,1665.0,2487.0,1536.0
131912,F4A5E,300,5.0,6.0,V,0.01,0.35,0.37,0.01,0.045,14.0,16.0,29.0,1482.0,1532.0,1655.939453125,1656.0,3811.0,1521.0
131911,F4A5E,300,4.0,6.0,V,0.01,0.35,0.37,0.01,0.045,24.0,17.0,39.0,1482.0,1532.0,1654.4859619140625,1657.0,6756.0,1528.0
131910,9A58C,300,3.0,6.0,X,0.0,0.37,0.45,0.008,0.08,5.0,2.0,5.0,1480.0,1525.0,1637.480224609375,1640.0,1147.0,1524.0
131909,9A58C,300,2.0,6.0,X,0.0,0.37,0.45,0.008,0.08,24.0,8.0,46.0,1480.0,1525.0,1633.8310546875,1634.0,6711.0,1524.0
131908,47D7D,300,1.0,6.0,X,0.0,0.37,0.41,0.011,0.08,9.0,5.0,13.0,1480.0,1525.0,1643.08935546875,1644.0,2208.0,1518.0
131907,889AE,300,4.0,4.0,B,0.02,0.16,0.18,0.012,0.01,13.0,16.0,28.0,1507.0,1532.0,1635.8511962890625,1655.0,3541.0,1542.0
131906,889AE,300,3.0,4.0,B,0.02,0.16,0.18,0.012,0.01,23.0,17.0,38.0,1507.0,1532.0,1640.015380859375,1651.0,6491.0,1546.0
131905,889AE,300,2.0,4.0,B,0.02,0.16,0.18,0.012,0.01,4.0,2.0,4.0,1507.0,1532.0,1640.37353515625,1658.0,891.0,1551.0
131904,889AE,300,1.0,4.0,B,0.02,0.16,0.18,0.012,0.01,23.0,8.0,45.0,1507.0,1532.0,1664.859130859375,1685.0,6459.0,1541.0
